year,sector,sub_sector,food_type,cause_group,cause_name,tons_surplus_due_to_cause,us_dollars_surplus_due_to_cause,tons_inedible_parts,tons_not_fit_for_human_consumption
2022,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Cooking Issues,188.8611292059257,642296.3816175979,0,188.8611292059257
2022,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Equipment Issues,157.79184192655515,536633.0782005216,0,157.79184192655515
2022,Foodservice,Colleges & Universities,Dry Goods,Mistakes & Malfunctions,Handling Errors,558.7305931783027,1900182.6358148132,0,558.7305931783027
2022,Foodservice,Colleges & Universities,Dry Goods,Other,Other,659.2146915224831,2241918.2436020663,0,659.2146915224831
2022,Foodservice,Colleges & Universities,Dry Goods,Spoiled,Spoiled,1963.1019308449684,6676298.464536986,0,1963.1019308449684
2022,Foodservice,Colleges & Universities,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1257.7798665600112,4277574.006677139,1257.7798665600112,1257.7798665600112
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,2726.259577,22361993.90226817,377.12108696543237,0
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,155.46090287422177,1275159.4865285237,21.504769821314678,155.46090287422177
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,155.6114172704318,1276394.0725667996,21.52559034522421,155.6114172704318
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,373.18311255838717,3061013.9102053083,51.62209139659261,373.18311255838717
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Other,Other,244.73476152021578,2007423.3911293389,33.853944087952904,244.73476152021578
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Spoiled,Spoiled,1588.0386331113104,13025799.352420071,219.67198595291754,1588.0386331113104
2022,Foodservice,Colleges & Universities,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,3237.0609487540605,26551813.999269024,3237.0609487540605,3237.0609487540605
2022,Foodservice,Colleges & Universities,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Other,Other,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Catering Overproduction,50951.91768543325,413737802.7740028,1791.722172515475,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Overproduction,52572.963584886784,426900957.35390306,1848.7261875291545,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Excess,Plate Waste,118557.57833114326,962706688.7603614,4169.072558310783,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Other,Other,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Colleges & Universities,Produce,Date Label Concerns,Date Label Concerns,1090.6213282580675,3865723.615424506,238.15769357481787,0
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Cooking Issues,52.723964938193866,186880.88255703155,11.513270060338133,52.723964938193866
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Equipment Issues,20.388928870316033,72268.86343134208,4.452306358,20.388928870316033
2022,Foodservice,Colleges & Universities,Produce,Mistakes & Malfunctions,Handling Errors,74.82675029713965,265224.53595431574,16.339829239291035,74.82675029713965
2022,Foodservice,Colleges & Universities,Produce,Other,Other,254.94142445944965,903643.6933219924,55.67125827524092,254.94142445944965
2022,Foodservice,Colleges & Universities,Produce,Spoiled,Spoiled,527.5239737445692,1869816.6175275997,115.19478817922158,527.5239737445692
2022,Foodservice,Colleges & Universities,Produce,Trimmings & Byproducts,Trimmings & Byproducts,4875.402302,17280936.402867075,4875.402302,4875.402302
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Colleges & Universities,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Breads & Bakery,Date Label Concerns,Date Label Concerns,412.28103198180463,1784455.8339987113,0,0
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,54.060337502207155,233986.7157604533,0,54.060337502207155
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,10.16638121328778,44002.65076348922,0,10.16638121328778
2022,Foodservice,Corrections,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,60.54633380016419,262059.73643168877,0,60.54633380016419
2022,Foodservice,Corrections,Breads & Bakery,Other,Other,8.683763882849005,37585.51066,0,8.683763882849005
2022,Foodservice,Corrections,Breads & Bakery,Spoiled,Spoiled,179.60212089313782,777363.0789796948,0,179.60212089313782
2022,Foodservice,Corrections,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,136.14081312295508,589251.6254138686,136.14081312295508,136.14081312295508
2022,Foodservice,Corrections,Dairy & Eggs,Date Label Concerns,Date Label Concerns,607.4130624866315,2340788.764869703,5.454334738656293,0
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,11.18922241735912,43119.92569761192,0.1004748964069164,11.18922241735912
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,16.228664684921426,62540.43304203369,0.145727142,16.228664684921426
2022,Foodservice,Corrections,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,69.55665075654049,268050.5847969958,0.6245918633571222,69.55665075654049
2022,Foodservice,Corrections,Dairy & Eggs,Other,Other,27.730248248101073,106864.10542517989,0.2490069207797256,27.730248248101073
2022,Foodservice,Corrections,Dairy & Eggs,Spoiled,Spoiled,432.64717340849836,1667293.1571825333,3.8850045434368017,432.64717340849836
2022,Foodservice,Corrections,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,122.38797876963055,471646.7645365598,122.38797876963055,122.38797876963055
2022,Foodservice,Corrections,Dry Goods,Date Label Concerns,Date Label Concerns,1588.3855688935785,5401928.431771469,0,0
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Cooking Issues,49.01905292501663,166708.52523459255,0,49.01905292501663
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Equipment Issues,40.954995255270234,139283.5326794213,0,40.954995255270234
2022,Foodservice,Corrections,Dry Goods,Mistakes & Malfunctions,Handling Errors,145.01895987273286,493193.8805186463,0,145.01895987273286
2022,Foodservice,Corrections,Dry Goods,Other,Other,171.09968572439962,581891.6232,0,171.09968572439962
2022,Foodservice,Corrections,Dry Goods,Spoiled,Spoiled,509.5246324635052,1732838.457295836,0,509.5246324635052
2022,Foodservice,Corrections,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,326.45774229010095,1110247.6592488948,326.45774229010095,326.45774229010095
2022,Foodservice,Corrections,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,707.6027928303747,5804072.903794698,97.88207133370412,0
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,40.349998211930874,330968.63616559125,5.581579727091083,40.349998211930874
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,40.38906434,331289.0739,5.586983710259768,40.38906434
2022,Foodservice,Corrections,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,96.85996701457854,794488.5403335724,13.398553958186453,96.85996701457854
2022,Foodservice,Corrections,Fresh Meat & Seafood,Other,Other,63.52109763396657,521028.3019402702,8.786817509485955,63.52109763396657
2022,Foodservice,Corrections,Fresh Meat & Seafood,Spoiled,Spoiled,412.17666192484023,3380856.349485879,57.01603474915428,412.17666192484023
2022,Foodservice,Corrections,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,840.1816861,6891543.967558405,840.1816861,840.1816861
2022,Foodservice,Corrections,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Frozen,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Frozen,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Frozen,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Catering Overproduction,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Overproduction,13645.353573961791,100151254.75730377,479.83831935869034,0
2022,Foodservice,Corrections,Prepared Foods,Excess,Plate Waste,73096.20162334669,536495904.6968507,2570.4250423660633,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Prepared Foods,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Corrections,Produce,Date Label Concerns,Date Label Concerns,283.0716137079877,1003351.5699853973,61.81401453506506,0
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Cooking Issues,13.684546092616268,48505.07836765345,2.9882781957337596,13.684546092616268
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Equipment Issues,5.291962340692509,18757.439692680848,1.155599576946745,5.291962340692509
2022,Foodservice,Corrections,Produce,Mistakes & Malfunctions,Handling Errors,19.42134121745687,68839.23451914667,4.241015383283063,19.42134121745687
2022,Foodservice,Corrections,Produce,Other,Other,66.17024493553005,234541.42318512851,14.449518369768814,66.17024493553005
2022,Foodservice,Corrections,Produce,Spoiled,Spoiled,136.91925753554574,485312.35686260625,29.898896835920066,136.91925753554574
2022,Foodservice,Corrections,Produce,Trimmings & Byproducts,Trimmings & Byproducts,1265.4144580917007,4485280.479300498,1265.4144580917007,1265.4144580917007
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Mistakes & Malfunctions,Handling Errors,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Other,Other,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Spoiled,Spoiled,0,0,0,0
2022,Foodservice,Corrections,Ready-To-Drink Beverages,Trimmings & Byproducts,Trimmings & Byproducts,0,0,0,0
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Date Label Concerns,Date Label Concerns,15064.013667802381,75795165.76088682,0,0
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Cooking Issues,729.6173209416719,3671097.690318005,0,729.6173209416719
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Equipment Issues,17.66888013222539,88901.65184154647,0,17.66888013222539
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Mistakes & Malfunctions,Handling Errors,1739.271875769742,8751213.523457192,0,1739.271875769742
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Other,Other,12.096602367445664,60864.52135553849,0,12.096602367445664
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Spoiled,Spoiled,212.20915835203218,1067738.5647657237,0,212.20915835203218
2022,Foodservice,Full Service Restaurants,Breads & Bakery,Trimmings & Byproducts,Trimmings & Byproducts,3012.100085449655,15155497.751107922,3012.100085449655,3012.100085449655
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Date Label Concerns,Date Label Concerns,30722.882238293554,109161486.85959184,275.87961835716874,0
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Cooking Issues,1344.1680296830007,4775964.037854356,12.070109834117249,1344.1680296830007
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Equipment Issues,249.18792125093202,885389.7163755654,2.237611304848106,249.18792125093202
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Mistakes & Malfunctions,Handling Errors,2035.4890404313585,7232297.035690897,18.277905545739333,2035.4890404313585
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Other,Other,0,0,0,0
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Spoiled,Spoiled,269.0229214928076,955865.4647597693,2.415721947,269.0229214928076
2022,Foodservice,Full Service Restaurants,Dairy & Eggs,Trimmings & Byproducts,Trimmings & Byproducts,445.7752791,1583884.3470747825,445.7752791,445.7752791
2022,Foodservice,Full Service Restaurants,Dry Goods,Date Label Concerns,Date Label Concerns,40081.11954332359,127735816.98950703,0,0
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Cooking Issues,2205.0488208026577,7027341.447449514,0,2205.0488208026577
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Equipment Issues,196.11021398699867,624989.9875311495,0,196.11021398699867
2022,Foodservice,Full Service Restaurants,Dry Goods,Mistakes & Malfunctions,Handling Errors,32791.233343524465,104503442.74194232,0,32791.233343524465
2022,Foodservice,Full Service Restaurants,Dry Goods,Other,Other,258.5284275218781,823912.6122,0,258.5284275218781
2022,Foodservice,Full Service Restaurants,Dry Goods,Spoiled,Spoiled,375.1123820385137,1195457.7898149304,0,375.1123820385137
2022,Foodservice,Full Service Restaurants,Dry Goods,Trimmings & Byproducts,Trimmings & Byproducts,1731.162913970247,5517099.114931274,1731.162913970247,1731.162913970247
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Date Label Concerns,Date Label Concerns,38767.98181389908,326727122.8280183,5362.740791614528,0
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Cooking Issues,2834.045369199343,23884645.16640367,392.03100072758235,2834.045369199343
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Equipment Issues,424.3565510318831,3576373.8137681433,58.70086808572642,424.3565510318831
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Mistakes & Malfunctions,Handling Errors,6175.839706,52048475.14931791,854.2984690362114,6175.839706
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Other,Other,597.8956492452115,5038919.130921631,82.70637875161725,597.8956492452115
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Spoiled,Spoiled,221.20593947495146,1864269.8633130293,30.599222850038448,221.20593947495146
2022,Foodservice,Full Service Restaurants,Fresh Meat & Seafood,Trimmings & Byproducts,Trimmings & Byproducts,12033.340731986582,101414069.32773614,12033.340731986582,12033.340731986582
2022,Foodservice,Full Service Restaurants,Frozen,Date Label Concerns,Date Label Concerns,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Cooking Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Equipment Issues,0,0,0,0
2022,Foodservice,Full Service Restaurants,Frozen,Mistakes & Malfunctions,Handling Errors,0,0,0,0
